game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves,player_one_illegal_moves_details,player_two_illegal_moves_details
1749372647-5906,;1. e4 e6 2. d4 Be7 3. Nc3 d5 4. e5 c5 5. Nf3 cxd4 6. Nxd4 a6 7. Be3 Nc6 8. Nxc6 bxc6 9. Bd3 c5 10. Bd2 c4 11. Be2 Bb7 12. O-O Qc7 13. f4 Nh6 14. Bf3 Qb6+ 15. Kh1 Rd8 16. Ne2 Rc8 17. c3 Bc5 18. Nd4 O-O 19. Be3 Nf5 20. Nxf5 exf5 21. Bxc5 Qxc5 22. Qd4 a5 23. Rad1 Rfd8 24. Rfe1 a4 25. a3 Qxd4 26. Rxd4 Rb8 27. Re2 Bc6 28. Red2 Kf8 29. Bxd5 Bxd5 30. Rxd5 Rxd5 31. Rxd5 Rxb2 32. h3 Rc2 33. Rc5 Rxc3 34. Rc8+ Ke7 35. Rc7+ Ke6 36. Rc6+ Kd7 37. Rc5 Ke6 38. Rc6+ Kd5 39. Rc7 g5 40. Rxf7 Rc1+ 41. Kh2 gxf4 42. Rxf5 c3 43. Rxf4 c2 44. Rf2 Kxe5 45. Re2+ Kd5 46. Rd2+ Kc4 47. Rd4+ Kxd4 48. Kg3 Ra1 49. Kh4 Rxa3 50. Kg5 Kd3 51. Kh6 Rb3 52. Kxh7 c1=Q 53. Kg6 a3 54. Kf5 Rb5+ 55. Kg4 Qg5+ 56. Kf3 Rf5#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,56,56,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,57,27.035467386245728,56,0,[],[]
1749372669-5920,;1. e4 d5 2. exd5 e6 3. dxe6 Bxe6 4. Nf3 Be7 5. Be2 c5 6. O-O a6 7. d4 Nc6 8. dxc5 Bxc5 9. Qxd8+ Rxd8 10. Bg5 Nf6 11. Bxf6 gxf6 12. Nc3 Ba7 13. Rad1 Rxd1 14. Rxd1 O-O 15. Ne4 Nb4 16. Nxf6+ Kg7 17. Nh5+ Kh8 18. Nf6 Bxa2 19. b3 b5 20. Ra1 Rd8 21. Ne4 Kg7 22. Neg5 h6 23. Ne4 Rc8 24. c3 f5 25. Nd6 Rxc3 26. Nxf5+ Kf6 27. Nxh6 Bxb3 28. Ng4+ Kg7 29. Ne3 Na2 30. Ne5 Nc1 31. Bf3 Bxe3 32. fxe3 Na2 33. Ng4 a5 34. Ne5 b4 35. Nc6 a4 36. Nxb4 Nxb4 37. Rb1 a3 38. Rxb3 Rxb3 39. Bd5 Nxd5 40. e4 Nf4 41. g3 Rb2 42. gxf4 Kf8 43. e5 a2 44. e6 Ke8 45. f5 a1=Q#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,45,45,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,46,22.653033018112183,45,0,[],[]
1749372690-7152,;1. e4 d5 2. exd5 e6 3. dxe6 Bxe6 4. Nf3 Nc6 5. Bb5 Qf6 6. Bxc6+ bxc6 7. O-O Bd6 8. d3 Qf5 9. Nc3 Nf6 10. Nd4 Qa5 11. Nxe6 Bxh2+ 12. Kxh2 Qe5+ 13. Kg1 g6 14. Ng7+ Kd8 15. Re1 Qd6 16. Bg5 Rc8 17. Bxf6+ Qxf6 18. Ne4 Qxg7 19. Qg4 Qd4 20. Qg5+ Ke8 21. Nf6+ Kd8 22. Re8+ Rxe8 23. Nxe8+ Kxe8 24. Re1+ Kf8 25. Qe7+ Kg8 26. Qe8+ Rxe8 27. Rxe8+ Kg7 28. Re7 Qxb2 29. Rxc7 Qc1+ 30. Kh2 Qxc2 31. Rxa7 Qd2 32. Ra3 c5 33. Ra5 Qxf2 34. a4 h5 35. Rb5 Qh4+ 36. Kg1 Qe1+ 37. Kh2 Qf2 38. a5 Qf4+ 39. Kg1 Qe3+ 40. Kh2 Qf4+ 41. Kg1 h4 42. a6 Qd4+ 43. Kh2 Qd6+ 44. Kg1 Qd4+ 45. Kh2 Qd6+ 46. Kg1 Qxa6 47. Rxc5 Qxd3 48. Rc1 Qe3+ 49. Kh2 Qxc1 50. Kh3 Qf4 51. g3 Qxg3#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,51,51,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,52,20.69465136528015,51,0,[],[]
1749372714-7406,;1. e4 e6 2. d4 d5 3. e5 a6 4. Nf3 h6 5. Bd3 b6 6. O-O c5 7. c3 Qc7 8. Be3 Nc6 9. Nbd2 cxd4 10. cxd4 Nge7 11. Rc1 Bd7 12. a3 b5 13. b4 Qb7 14. Nb3 Qc7 15. Nc5 Nf5 16. Bxf5 Bxc5 17. Rxc5 Qa7 18. Bd3 Qb7 19. Qc2 Qb6 20. Rc1 Rc8 21. h3 Rb8 22. Nh2 Ra8 23. Ng4 Rd8 24. Nh2 Qc7 25. Nf3 Ra8 26. Nh4 Rc8 27. Nf3 Qd8 28. Nh2 Ne7 29. Ng4 h5 30. Nh2 Kf8 31. Bg5 Rb8 32. Bxe7+ Kxe7 33. Rc7 Qxc7 34. Qxc7 Rbc8 35. Qd6+ Kd8 36. Rxc8+ Kxc8 37. Qxa6+ Kb8 38. Qd6+ Kc8 39. Qe7 g6 40. Qxf7 Rd8 41. Qxg6 Rh8 42. Qg7 Kc7 43. Qxh8 Bc6 44. Qxh5 Kb6 45. Qf7 Be8 46. Qxe6+ Kb7 47. Qxe8 Kb6 48. Qe6+ Kc7 49. Qxd5 Kb8 50. Qxb5+ Kc7 51. Qc5+ Kb8 52. Qd6+ Ka8 53. Qd7 Kb8 54. Qd6+ Kc8 55. Qc6+ Kd8 56. Qd6+ Kc8 57. Qe6+ Kb7 58. Qd7+ Kb8 59. Qd6+ Kc8 60. Qe6+ Kb7 61. Qd6 Kc8 62. Qe7 Kb8 63. Qd7 Ka8 64. Qd8+ Kb7 65. Qd7+ Kb8 66. Qd6+ Kc8,1/2-1/2,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,1/2,1/2,0,0,66,66,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,67,24.11208438873291,66,0,[],[]
1749372744-6707,;1. e4 Nf6 2. e5 Ng8 3. d4 d5 4. Nf3 Bg4 5. Be2 e6 6. O-O Bxf3 7. Bxf3 Ne7 8. c4 a5 9. Nc3 c6 10. Bg5 Qb6 11. b3 h6 12. Bh4 Nf5 13. Bg3 Qxd4 14. Qxd4 Nxd4 15. cxd5 cxd5 16. Bd1 Bb4 17. Ne2 Nf5 18. Bf4 Nc6 19. Rc1 g5 20. Be3 Nxe5 21. Bc5 Nc6 22. Bxb4 axb4 23. Rc2 Nd6 24. Ng3 Rf8 25. Bh5 Rg8 26. Re1 Kd8 27. Ree2 Ke7 28. Rcd2 Kd7 29. Rc2 Ra5 30. Red2 f5 31. Bf3 Rga8 32. Nh5 Rd8 33. Nf6+ Ke7 34. Nh5 Kf7 35. Be2 Ne4 36. Rd3 Ke7 37. f3 Nf6 38. Ng3 d4 39. Rc4 h5 40. Nf1 Rxa2 41. Kf2 Rd7 42. Nd2 Nd5 43. g3 e5 44. f4 e4 45. Rc5 gxf4 46. gxf4 exd3 47. Bxd3 h4 48. Bxf5 Rxd2+ 49. Kf3 Rd8 50. Be4 Nf6 51. Bxc6 bxc6 52. Rxc6 Nd5 53. Rc4 Ke6 54. Rxd4 Rxd4 55. Kg4 Rxf4+ 56. Kg5 Ra8 57. Kg6 Rg4+ 58. Kh5 Rg1 59. Kxh4 Rd8 60. Kh3 Rh8#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,60,60,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,61,30.147197484970093,60,0,[],[]
1749372761-6027,;1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Qb6 5. Nf3 cxd4 6. cxd4 Bb4+ 7. Nc3 Bxc3+ 8. bxc3 Qa5 9. Bd2 Ne7 10. Bd3 h6 11. O-O Qd8 12. Rb1 O-O 13. Qc2 Qc7 14. Rfc1 Nbc6 15. c4 dxc4 16. Bxc4 Rb8 17. Bd3 Qd8 18. Be3 b6 19. Qd2 f6 20. Bxh6 Nxd4 21. Nxd4 fxe5 22. Nf3 gxh6 23. Qxh6 Qxd3 24. Nxe5 Qh7 25. Qg5+ Kh8 26. Rc3 Qxb1+ 27. Rc1 Qf5 28. Qxe7 Qxf2+ 29. Kh1 Qf1+ 30. Rxf1 Rxf1#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,30,30,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,31,16.525476694107056,30,0,[],[]
1749372791-9740,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Qe7 4. Nf3 Nxe4 5. Qe2 g6 6. d3 Nd6 7. Qxe7+ Kxe7 8. Bg5+ f6 9. Bf4 Ne8 10. Nc3 Kd8 11. O-O-O Nc6 12. d4 Ne7 13. Bc4 g5 14. Bg3 d6 15. Rhe1 h5 16. h3 Bg7 17. Bf7 h4 18. Bh2 Bd7 19. Bxe8 Rxe8 20. d5 a6 21. Nd4 Bh8 22. Ne6+ Kc8 23. Ne4 Bxe6 24. dxe6 Nc6 25. Nxf6 Bxf6 26. Re2 b5 27. Rde1 Be7 28. f4 Rf8 29. fxg5 Kb7 30. g6 Rf6 31. g7 Rg8 32. Bg1 Rg6 33. Bf2 R8xg7 34. Bxh4 Bxh4 35. e7 Bxe7 36. Rxe7 Nxe7 37. Rxe7 d5 38. Rxg7 Rxg7 39. g4 Rh7 40. g5 Rxh3 41. g6 Rg3 42. g7 Rg1+ 43. Kd2 Rxg7 44. Kd3 b4 45. Kd4 Rg5 46. c3 Rg4+ 47. Kxd5 Rg2 48. cxb4 Rd2+ 49. Kc4 Rxb2 50. a4 Kc6 51. b5+ Kd7 52. bxa6 Kd6 53. a7 Rc2+ 54. Kb5 c6+ 55. Kb6 Rc4 56. a8=Q Rb4+ 57. Ka5 Rh4 58. Qd8+ Ke5 59. Qxh4 Kf5 60. Qh5+ Kf4 61. Qh4+ Ke5 62. Qh5+ Kd4 63. Qh4+ Kd3 64. Qh3+ Kd4 65. Qh4+ Kd3 66. Qh3+ Kd4 67. Qh4+ Kd3 68. Qh3+ Kd4 69. Qh4+ Kd3 70. Qh3+ Kd4 71. Qh4+,1/2-1/2,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,1/2,1/2,0,0,71,71,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,71,30.25903081893921,71,0,[],[]
1749372802-5429,;1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 h6 5. Nxf7 Qe7 6. Nxh8 d5 7. exd5 Nd4 8. O-O Qc5 9. d3 b5 10. Bb3 g5 11. Ng6 Bg4 12. Qe1 Be2 13. Nxe5 O-O-O 14. Nc6 Bxf1 15. Nxd8 Bxg2 16. Kxg2 Kd7 17. Ne6 Ne8 18. Nxc5+ Bxc5 19. Qe5 Nd6 20. Be3 Nxb3 21. axb3 Ne4 22. dxe4 Bf8 23. Rxa7 Kd8 24. Qxc7+ Ke8 25. Qf7+ Kd8 26. Qxf8+,1-0,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,1,0,0,0,26,26,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,26,10.456803321838379,26,0,[],[]
1749372824-8984,;1. e4 e5 2. Nf3 d5 3. exd5 e4 4. Nd4 Qxd5 5. c3 Nc6 6. Nxc6 Qxc6 7. d3 Nf6 8. dxe4 Bc5 9. Bd3 Be6 10. O-O Ng4 11. h3 O-O-O 12. hxg4 h5 13. gxh5 Qd6 14. Be3 Bxe3 15. fxe3 Qxd3 16. Qxd3 Rxd3 17. Na3 Rxh5 18. Rad1 Rxe3 19. Rfe1 Rxe1+ 20. Rxe1 Rg5 21. Nc2 Bxa2 22. Nd4 Kd7 23. Nf3 Rc5 24. Rd1+ Kc6 25. Nd4+ Kb6 26. Nf5 Re5 27. Nxg7 Rb5 28. Rd2 Re5 29. Nf5 Be6 30. Nd4 Rxe4 31. Nxe6 fxe6 32. Kf2 Rf4+ 33. Ke3 Rf5 34. g4 Rb5 35. Kf4 Kc6 36. g5 Rd5 37. Rxd5 b5 38. g6 a6 39. g7 e5+ 40. Kxe5 Kb6 41. g8=Q Ka7 42. Qg6 a5 43. Rd7 Kb8 44. Qg8+ Kb7 45. Qg7 a4 46. Rxc7+ Kb8 47. Rf7 b4 48. Rf8#,1-0,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,1,0,0,0,48,48,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,48,22.410674571990967,48,0,[],[]
1749372843-5342,;1. e4 e5 2. Nf3 Nc6 3. Bc4 Qf6 4. d3 a6 5. Ng5 Nd8 6. Qf3 h6 7. Nh3 b5 8. Bb3 g5 9. Qxf6 Bb4+ 10. c3 Nxf6 11. cxb4 Nc6 12. a3 Nd4 13. Bd1 d6 14. Nc3 Ke7 15. Be3 Bxh3 16. gxh3 c6 17. Bxd4 exd4 18. Ne2 a5 19. Nxd4 axb4 20. Nxc6+ Ke6 21. Nxb4 Ke5 22. Nc6+ Kf4 23. Nd4 Rhb8 24. Ne2+ Kf3 25. Nd4+ Kg2 26. Rf1 b4 27. a4 Ra5 28. Nc6 Rbb5 29. Nxa5 Rc5 30. Nb3 Nd7 31. Nxc5 dxc5 32. a5 Ne5 33. a6 Nxd3+ 34. Ke2 g4 35. hxg4 Nf4+ 36. Ke3 Kxh2 37. a7 Nh3 38. a8=Q f6 39. Qb8+ Kg2 40. Qg3# Kxf1 41. Be2+,1-0,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,1,0,0,0,41,41,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,41,19.359413862228394,41,0,[],[]
1749372865-3101,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nc6 4. Nxc6 bxc6 5. d3 d5 6. exd5 cxd5 7. Be2 Bd6 8. O-O h6 9. Nc3 Qd7 10. Bf3 Bb4 11. Re1+ Kd8 12. Bd2 Bb7 13. a3 Bd6 14. b4 Re8 15. Rxe8+ Nxe8 16. Bxd5 c6 17. Bf3 Nf6 18. Ne4 Ke7 19. Nxf6 gxf6 20. Qe2+ Qe6 21. Qxe6+ Kxe6 22. Re1+ Be5 23. Bg4+ Kd6 24. Bxh6 Rh8 25. Be3 Rxh2 26. Bc5+ Kc7 27. d4 Bc8 28. Bxc8 Kxc8 29. dxe5 Rh6 30. exf6 Kb8 31. Re7 Rg6 32. Rxf7 a6 33. Rf8+ Kc7 34. f7 Re6 35. Re8 Kd7 36. f8=Q Rxe8 37. Qxe8+ Kxe8 38. g4 a5 39. g5 Kd8 40. g6 axb4 41. axb4 Ke8 42. g7 Kf7 43. Bd4 Kg6 44. g8=Q+ Kh6 45. Qg7+ Kh5 46. Qg3 Kh6 47. Be3+ Kh7 48. Qg5 Kh8 49. Bd4+ Kh7 50. Qg7#,1-0,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,1,0,0,0,50,50,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,50,21.62000823020935,50,0,[],[]
1749372896-7424,;1. e4 d5 2. exd5 e5 3. dxe6 f5 4. e7 Qxe7+ 5. Qe2 Bd7 6. Qxe7+ Nxe7 7. Nf3 Nbc6 8. Bb5 Nb4 9. Bxd7+ Kxd7 10. Na3 Re8 11. O-O Ned5 12. c3 Nc6 13. d4 Bxa3 14. bxa3 f4 15. Bd2 Rhg8 16. Rfe1 b5 17. Ne5+ Nxe5 18. Rxe5 c6 19. Rae1 g6 20. Rxe8 Rxe8 21. Rxe8 Kxe8 22. Kf1 Kd8 23. Ke2 a6 24. Kf3 Ke7 25. Ke4 Ke6 26. Bxf4 Ke7 27. Bd2 Nf6+ 28. Ke5 Ng4+ 29. Kf4 Nf6 30. Kg5 Ne4+ 31. Kh6 Nxd2 32. Kxh7 Kf7 33. Kh6 Nb1 34. Kg5 Nxc3 35. Kf4 Nxa2 36. Ke3 Nc3 37. Kd3 Nd1 38. Kd2 Nb2 39. Kc2 Na4 40. Kb3 Ke8 41. Kb4 Kd7 42. Ka5 g5 43. Kxa6 Kd6 44. Ka5 Kc7 45. Kb4 Nb2 46. Kc3 Nd1+ 47. Kd2 Nxf2 48. Ke3 Ng4+ 49. Kf3 Nxh2+ 50. Kg3 Nf1+ 51. Kf2 b4 52. axb4 Nd2 53. Ke3 Nc4+ 54. Kd3 Nb6 55. Ke4 Kd7 56. Kf5 Nd5 57. Kxg5 Kd6 58. Kf5 Nxb4 59. g4 Kd5 60. g5 Nc2 61. g6 Nxd4+ 62. Kf6 Ne6 63. g7 Nxg7 64. Kxg7 c5 65. Kf6 Ke4 66. Ke6 Kd4 67. Kd6 c4 68. Kc6 Ke4 69. Kc5 c3 70. Kc4 c2 71. Kc3 c1=Q+ 72. Kb3 Kd4 73. Kb4 Qb2+ 74. Ka5 Kd5 75. Ka6 Kc6 76. Ka7 Qb6+ 77. Ka8 Qb1 78. Ka7 Qb6+ 79. Ka8 Qb7#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,79,79,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,80,31.414177894592285,79,0,[],[]
1749372925-3022,;1. e4 Nf6 2. e5 Ng8 3. d4 e6 4. Nf3 d5 5. Bd3 a6 6. O-O Nc6 7. c3 Bd7 8. Bg5 Qc8 9. Nbd2 Nge7 10. Nb3 Ng6 11. h4 a5 12. h5 a4 13. hxg6 axb3 14. gxf7+ Kxf7 15. axb3 h6 16. Bh4 g5 17. Bg3 Rxa1 18. Qxa1 Kg7 19. Qb1 Be7 20. Qd1 Na7 21. Nh2 c5 22. Qh5 Qe8 23. Qg4 cxd4 24. cxd4 Nc6 25. f4 Nxd4 26. fxg5 hxg5 27. Qxd4 Qc8 28. Ng4 Bc5 29. Qxc5 Qe8 30. Qd4 Qa8 31. Qf2 Qf8 32. Qxf8+ Rxf8 33. Rxf8 Kxf8 34. Nf6 Bc8 35. Bh7 d4 36. Bg8 b5 37. Bh7 Ba6 38. Bg6 Kg7 39. Be8 Kf8 40. Bd7 b4 41. Bxe6 Ke7 42. Bc4 Bb7 43. Nd5+ Bxd5 44. Bxd5 Ke8 45. e6 Ke7 46. Be5 d3 47. Bd4 Ke8 48. Bc4 d2 49. Be3 d1=Q+ 50. Kh2 Qh5+ 51. Kg1 Qg4 52. Bb5+ Kd8 53. e7+ Kxe7 54. Bc5+ Kf6 55. Bxb4 Qxb4 56. Bc4 Kf5 57. Kh2 Kf4 58. Kh3 g4+ 59. Kh4 Qe7+ 60. Kh5 Qf6 61. g3+ Kxg3 62. Bd5 Kf4 63. Bc4 Qg5#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,63,63,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,64,29.03263020515442,63,0,[],[]
1749372962-7574,;1. e4 e6 2. d4 d6 3. Nf3 Nf6 4. Nc3 Nbd7 5. Bd3 a6 6. O-O Be7 7. Bg5 h6 8. Bh4 O-O 9. e5 dxe5 10. dxe5 Ne8 11. Bxe7 Qxe7 12. Qe2 Nc5 13. Be4 a5 14. Rad1 Nxe4 15. Nxe4 Bd7 16. Rd2 Bc6 17. Rfd1 Kh8 18. Ng3 a4 19. a3 b6 20. Nd4 Bd7 21. Qe4 Rc8 22. Nh5 g6 23. Nf6 Nxf6 24. exf6 Qxf6 25. Nf3 Bb5 26. Qe5 Qxe5 27. Nxe5 Kg8 28. Rd7 Bxd7 29. Nxd7 Rfd8 30. Nf6+ Kh8 31. Rxd8+ Rxd8 32. h3 Rd1+ 33. Kh2 Rb1 34. Ne4 Kg7 35. Nc3 Rxb2 36. Nxa4 Rb1 37. Nc3 Rb2 38. Ne4 Rxc2 39. Ng3 Kh8 40. Ne4 Kg7 41. Ng3 Rc4 42. Ne2 e5 43. Ng3 Ra4 44. Ne2 Rc4 45. Ng3 Rc3 46. Ne4 Rc2 47. Ng3 Ra2 48. Ne4 h5 49. Ng3 Kh8 50. Ne4 f6 51. Nxf6 Rxa3 52. Nd5 c5 53. Nxb6 Rb3 54. Nd7 c4 55. Nxe5 c3 56. Nxg6+ Kg8 57. Ne5 c2 58. Nf3 Rxf3 59. gxf3 h4 60. Kg2 Kg7 61. Kf1 c1=R+ 62. Ke2 Kf7 63. Ke3 Rg1 64. Kf4 Kf6 65. Ke3 Kf7 66. Kf4 Kf6 67. Ke3 Kg5 68. Ke2 Kf4 69. Kd3 Rg2 70. Ke2 Rg1 71. Kd3 Ra1 72. Ke2 Ke5 73. Ke3 Ra2 74. Kd3 Ra3+ 75. Ke2 Ra2+ 76. Ke3 Ra3+ 77. Ke2 Kf4 78. Kd2 Rxf3 79. Ke2 Rc3 80. Kd2 Rxh3 81. Ke2 Rc3 82. Kd2 Rh3 83. Ke2 Rb3 84. Kd2 Rf3 85. Ke2 Rb3 86. Kd2 h3 87. Ke2 Ke4 88. Kd2 Kf4 89. Ke2 Rc3 90. Kd2 Rc6,*,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,91,36.59712743759155,90,0,[],[]
1749372997-3226,;1. e4 e6 2. d4 h6 3. Nf3 d5 4. e5 a6 5. Bd3 a5 6. O-O Bd7 7. c4 dxc4 8. Bxc4 Ne7 9. Nc3 a4 10. a3 Nbc6 11. Be3 Na5 12. Ba2 Nb3 13. Bxb3 axb3 14. Qxb3 b6 15. Rac1 Qb8 16. Nb5 Nd5 17. Nc3 Nxc3 18. Rxc3 Ba4 19. Qc4 Be7 20. Qxc7 Qd8 21. Qxd8+ Rxd8 22. Rfc1 Rb8 23. Rc7 Bd8 24. Ra7 Bb5 25. Rc3 Rf8 26. Rcc7 Bxc7 27. Rxc7 Bd7 28. Nd2 Ra8 29. Nc4 Rb8 30. Nd6+ Kd8 31. Rb7 Rxb7 32. Nxb7+ Kc7 33. Nd6 Kc6 34. Nc4 b5 35. Nd6 Ra8 36. Nxf7 Kd5 37. Nd6 Be8 38. Nxe8 Rxe8 39. Kf1 Rc8 40. Ke2 Rc2+ 41. Kd3 Rc4 42. b3 Rc8 43. f4 Rc6 44. g4 Ra6 45. a4 bxa4 46. bxa4 Rb6 47. Kc3 Ra6 48. Kb4 Ra7 49. Kb5 Rb7+ 50. Ka6 Rb4 51. a5 Rb2 52. Ka7 g6 53. a6 Kc6 54. Ka8 Re2 55. a7 g5 56. fxg5 hxg5 57. Kb8 Rxe3 58. a8=Q+ Kb5 59. Qb7+ Ka5 60. Qc7+ Ka6 61. Qc6+ Ka5 62. Qc5+ Ka4 63. Qc4+ Ka5 64. Qc5+ Ka4 65. Qc4+ Ka5 66. Qc5+ Ka4 67. Qc4+ Ka5 68. Qc5+ Ka4 69. Qc4+ Ka5 70. Qc5+,1/2-1/2,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,1/2,1/2,0,0,70,70,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,70,35.05888342857361,70,0,[],[]
1749373037-9688,;1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Bd7 5. Nf3 Nc6 6. Be2 Nge7 7. O-O a6 8. Bg5 Qb6 9. b3 Ng6 10. Nbd2 h6 11. Be3 Rc8 12. Rc1 a5 13. c4 cxd4 14. Nxd4 Nxd4 15. Bxd4 Qxd4 16. Nf3 Qxd1 17. Rfxd1 Bb4 18. cxd5 exd5 19. Rxc8+ Bxc8 20. Rxd5 O-O 21. Bc4 b6 22. h3 Ne7 23. Rd1 Kh8 24. Nd4 g5 25. Nb5 Bf5 26. Nd6 Bc5 27. Nxf5 Nxf5 28. Rd7 Ne7 29. Kf1 Ng6 30. Rxf7 Rxf7 31. Bxf7 Kg7 32. e6 Nf4 33. g3 Ng6 34. Ke2 Kf6 35. Kd3 Ne7 36. Ke4 Bxf2 37. g4 Be1 38. Kd4 Bh4 39. Kc4 Nc8 40. Kb5 Bg3 41. Kc6 Be5 42. Kd7 Ne7 43. Ke8 Bg3 44. Kd7 Be5 45. Ke8 Bd6 46. Kd7 Bb8 47. Ke8 Bd6 48. Kd7 Bc5 49. Kc7 Bf2 50. Kd7 Nd5 51. Ke8 Bc5 52. Kd7 Nb4 53. Ke8 Nxa2 54. Kd7 Nb4 55. Ke8 Nd5 56. Kd7 Nf4 57. Ke8 b5 58. Kd7 Nxh3 59. Kc6 Bb4 60. Kxb5 Ke7 61. Kc6 Nf4 62. Kb5 Kf6 63. Kc4 Ke5 64. Kb5 Kf6 65. Kc4 Ke5 66. Kb5 Nxe6 67. Kc4 Kf6 68. Kb5 Nf4 69. Kc4 Ke5 70. Kb5 Kf6 71. Kc4 Kxf7 72. Kb5 Ne6 73. Kc4 Nc5 74. Kb5 Kf6 75. Kc4 Kf7 76. Kb5 Nxb3 77. Kc4 a4 78. Kb5 h5 79. Kxa4 Nc1 80. Kxb4 Kg6 81. Kc3 hxg4 82. Kd2 Kh5 83. Ke1 Nb3 84. Kf2 Kh4 85. Kg2 Nc1 86. Kh2 g3+ 87. Kg2 g4 88. Kg1 Kh3 89. Kh1 Nd3 90. Kg1 Nc1,*,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0.5,0.5,0,0,90,90,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,91,39.68685436248779,90,0,[],[]
1749373055-2344,;1. e4 Nf6 2. e5 Ne4 3. d3 Nc5 4. d4 Nca6 5. Bxa6 Nxa6 6. Nf3 b6 7. O-O e6 8. Bg5 Be7 9. Bxe7 Qxe7 10. Nc3 O-O 11. Ne4 Bb7 12. Neg5 f6 13. exf6 gxf6 14. Nh3 Kh8 15. Nf4 Rg8 16. Nh5 Raf8 17. Nh4 Rf7 18. Qd3 Nb4 19. Qc3 c5 20. dxc5 Rg4 21. g3 bxc5 22. a3 Nd5 23. Qxc5 Qxc5 24. b4 Qc7 25. Rac1 Nc3 26. Rfe1 Qc6 27. f3 Rg5 28. Nf4 h5 29. Nhg6+ Kg7 30. Nh4 Qd6 31. Nhg2 Qd4+ 32. Kh1 Bxf3 33. Nxe6+ dxe6 34. Rxe6 Nd1 35. Ree1 Qd2 36. Rcd1 Qxg2#,0-1,adam_lichess_8layers.pt,Stockfish 1,,600000 nodes,0,1,0,0,36,36,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 1,37,17.917577028274536,36,0,[],[]
